date,value,latitude,longitude,gas_type,Site Name
1995-06-20T00:00:00Z,1709.65,-7.9667,-14.4,CH4,asc
1995-06-22T00:00:00Z,1713.32,-7.9667,-14.4,CH4,asc
1995-06-26T00:00:00Z,1715.63,-7.9667,-14.4,CH4,asc
1995-06-29T00:00:00Z,1714.53,-7.9667,-14.4,CH4,asc
1995-07-02T00:00:00Z,1706.37,-7.9667,-14.4,CH4,asc
1995-07-06T00:00:00Z,1711.28,-7.9667,-14.4,CH4,asc
1995-07-10T00:00:00Z,1716.96,-7.9667,-14.4,CH4,asc
1995-07-13T00:00:00Z,1720.55,-7.9667,-14.4,CH4,asc
1995-07-17T00:00:00Z,1720.1,-7.9667,-14.4,CH4,asc
1995-07-20T00:00:00Z,1723.89,-7.9667,-14.4,CH4,asc
1995-07-24T00:00:00Z,1716.72,-7.9667,-14.4,CH4,asc
1995-07-27T00:00:00Z,1718.62,-7.9667,-14.4,CH4,asc
1995-07-31T00:00:00Z,1718.77,-7.9667,-14.4,CH4,asc
1995-08-03T00:00:00Z,1721.16,-7.9667,-14.4,CH4,asc
1995-08-08T00:00:00Z,1717.9,-7.9667,-14.4,CH4,asc
1995-08-10T00:00:00Z,1718.74,-7.9667,-14.4,CH4,asc
1995-08-14T00:00:00Z,1722.76,-7.9667,-14.4,CH4,asc
1995-08-17T00:00:00Z,1719.46,-7.9667,-14.4,CH4,asc
1995-08-21T00:00:00Z,1723.12,-7.9667,-14.4,CH4,asc
1995-08-24T00:00:00Z,1718.26,-7.9667,-14.4,CH4,asc
1995-08-28T00:00:00Z,1721.98,-7.9667,-14.4,CH4,asc
1995-08-31T00:00:00Z,1716.88,-7.9667,-14.4,CH4,asc
1995-09-04T00:00:00Z,1718.5,-7.9667,-14.4,CH4,asc
1995-09-07T00:00:00Z,1723.92,-7.9667,-14.4,CH4,asc
1995-09-11T00:00:00Z,1724.17,-7.9667,-14.4,CH4,asc
1995-09-14T00:00:00Z,1727.08,-7.9667,-14.4,CH4,asc
1995-09-18T00:00:00Z,1726.36,-7.9667,-14.4,CH4,asc
1995-09-21T00:00:00Z,1723.16,-7.9667,-14.4,CH4,asc
1995-09-25T00:00:00Z,1720.14,-7.9667,-14.4,CH4,asc
1995-09-28T00:00:00Z,1719.1,-7.9667,-14.4,CH4,asc
1995-10-02T00:00:00Z,1717.76,-7.9667,-14.4,CH4,asc
1995-10-04T00:00:00Z,1718.12,-7.9667,-14.4,CH4,asc
1995-10-05T00:00:00Z,1722.32,-7.9667,-14.4,CH4,asc
1995-10-12T00:00:00Z,1723.88,-7.9667,-14.4,CH4,asc
1995-10-16T00:00:00Z,1715.37,-7.9667,-14.4,CH4,asc
1995-10-19T00:00:00Z,1713.74,-7.9667,-14.4,CH4,asc
1995-10-23T00:00:00Z,1714.18,-7.9667,-14.4,CH4,asc
1995-10-26T00:00:00Z,1718.66,-7.9667,-14.4,CH4,asc
1995-10-30T00:00:00Z,1719.2,-7.9667,-14.4,CH4,asc
1995-11-02T00:00:00Z,1720.0,-7.9667,-14.4,CH4,asc
1995-11-06T00:00:00Z,1724.7,-7.9667,-14.4,CH4,asc
1995-11-09T00:00:00Z,1715.24,-7.9667,-14.4,CH4,asc
1995-11-13T00:00:00Z,1709.04,-7.9667,-14.4,CH4,asc
1995-11-16T00:00:00Z,1712.16,-7.9667,-14.4,CH4,asc
1995-11-20T00:00:00Z,1716.08,-7.9667,-14.4,CH4,asc
1995-11-27T00:00:00Z,1716.46,-7.9667,-14.4,CH4,asc
1995-12-04T00:00:00Z,1715.0,-7.9667,-14.4,CH4,asc
1995-12-07T00:00:00Z,1710.36,-7.9667,-14.4,CH4,asc
1995-12-11T00:00:00Z,1710.41,-7.9667,-14.4,CH4,asc
1995-12-14T00:00:00Z,1716.24,-7.9667,-14.4,CH4,asc
1995-12-18T00:00:00Z,1713.01,-7.9667,-14.4,CH4,asc
1995-12-21T00:00:00Z,1718.62,-7.9667,-14.4,CH4,asc
1995-12-28T00:00:00Z,1709.26,-7.9667,-14.4,CH4,asc
1996-01-01T00:00:00Z,1703.74,-7.9667,-14.4,CH4,asc
1996-01-04T00:00:00Z,1708.39,-7.9667,-14.4,CH4,asc
1996-01-08T00:00:00Z,1695.58,-7.9667,-14.4,CH4,asc
1996-01-15T00:00:00Z,1697.2,-7.9667,-14.4,CH4,asc
1996-01-18T00:00:00Z,1704.05,-7.9667,-14.4,CH4,asc
1996-01-22T00:00:00Z,1706.7,-7.9667,-14.4,CH4,asc
1996-01-25T00:00:00Z,1696.58,-7.9667,-14.4,CH4,asc
1996-01-29T00:00:00Z,1698.17,-7.9667,-14.4,CH4,asc
1996-02-01T00:00:00Z,1691.46,-7.9667,-14.4,CH4,asc
1996-02-05T00:00:00Z,1697.56,-7.9667,-14.4,CH4,asc
1996-02-08T00:00:00Z,1712.1,-7.9667,-14.4,CH4,asc
1996-02-12T00:00:00Z,1705.36,-7.9667,-14.4,CH4,asc
1996-02-15T00:00:00Z,1700.73,-7.9667,-14.4,CH4,asc
1996-02-19T00:00:00Z,1689.12,-7.9667,-14.4,CH4,asc
1996-02-22T00:00:00Z,1701.05,-7.9667,-14.4,CH4,asc
1996-02-26T00:00:00Z,1697.26,-7.9667,-14.4,CH4,asc
1996-02-29T00:00:00Z,1694.02,-7.9667,-14.4,CH4,asc
1996-03-04T00:00:00Z,1699.76,-7.9667,-14.4,CH4,asc
1996-03-06T00:00:00Z,1703.94,-7.9667,-14.4,CH4,asc
1996-03-11T00:00:00Z,1697.54,-7.9667,-14.4,CH4,asc
1996-03-14T00:00:00Z,1704.07,-7.9667,-14.4,CH4,asc
1996-03-18T00:00:00Z,1700.9,-7.9667,-14.4,CH4,asc
1996-03-21T00:00:00Z,1697.41,-7.9667,-14.4,CH4,asc
1996-03-25T00:00:00Z,1699.7,-7.9667,-14.4,CH4,asc
1996-03-28T00:00:00Z,1698.89,-7.9667,-14.4,CH4,asc
1996-04-01T00:00:00Z,1700.05,-7.9667,-14.4,CH4,asc
1996-04-04T00:00:00Z,1701.8,-7.9667,-14.4,CH4,asc
1996-04-10T00:00:00Z,1712.29,-7.9667,-14.4,CH4,asc
1996-04-11T00:00:00Z,1705.37,-7.9667,-14.4,CH4,asc
1996-04-15T00:00:00Z,1704.92,-7.9667,-14.4,CH4,asc
1996-04-18T00:00:00Z,1708.72,-7.9667,-14.4,CH4,asc
1996-04-22T00:00:00Z,1710.7,-7.9667,-14.4,CH4,asc
1996-04-25T00:00:00Z,1711.66,-7.9667,-14.4,CH4,asc
1996-04-29T00:00:00Z,1714.22,-7.9667,-14.4,CH4,asc
1996-05-02T00:00:00Z,1712.48,-7.9667,-14.4,CH4,asc
1996-05-06T00:00:00Z,1712.98,-7.9667,-14.4,CH4,asc
1996-05-09T00:00:00Z,1706.45,-7.9667,-14.4,CH4,asc
1996-05-13T00:00:00Z,1716.49,-7.9667,-14.4,CH4,asc
1996-05-16T00:00:00Z,1711.82,-7.9667,-14.4,CH4,asc
1996-05-20T00:00:00Z,1718.8,-7.9667,-14.4,CH4,asc
1996-05-23T00:00:00Z,1717.36,-7.9667,-14.4,CH4,asc
1996-05-27T00:00:00Z,1717.82,-7.9667,-14.4,CH4,asc
1996-05-30T00:00:00Z,1712.02,-7.9667,-14.4,CH4,asc
1996-06-03T00:00:00Z,1707.66,-7.9667,-14.4,CH4,asc
1996-06-11T00:00:00Z,1706.8,-7.9667,-14.4,CH4,asc
1996-06-18T00:00:00Z,1721.48,-7.9667,-14.4,CH4,asc
1996-06-20T00:00:00Z,1718.76,-7.9667,-14.4,CH4,asc
1996-07-15T00:00:00Z,1710.79,-7.9667,-14.4,CH4,asc
1996-07-18T00:00:00Z,1710.07,-7.9667,-14.4,CH4,asc
1996-07-25T00:00:00Z,1721.76,-7.9667,-14.4,CH4,asc
1996-07-29T00:00:00Z,1722.99,-7.9667,-14.4,CH4,asc
1996-08-01T00:00:00Z,1715.78,-7.9667,-14.4,CH4,asc
1996-08-05T00:00:00Z,1715.25,-7.9667,-14.4,CH4,asc
1996-08-08T00:00:00Z,1720.4,-7.9667,-14.4,CH4,asc
1996-08-12T00:00:00Z,1721.24,-7.9667,-14.4,CH4,asc
1996-08-15T00:00:00Z,1718.24,-7.9667,-14.4,CH4,asc
1996-08-19T00:00:00Z,1722.66,-7.9667,-14.4,CH4,asc
1996-08-26T00:00:00Z,1717.11,-7.9667,-14.4,CH4,asc
1996-08-29T00:00:00Z,1718.56,-7.9667,-14.4,CH4,asc
1996-09-05T00:00:00Z,1726.7,-7.9667,-14.4,CH4,asc
1996-09-09T00:00:00Z,1722.58,-7.9667,-14.4,CH4,asc
1996-09-12T00:00:00Z,1716.42,-7.9667,-14.4,CH4,asc
1996-09-16T00:00:00Z,1716.31,-7.9667,-14.4,CH4,asc
1996-09-23T00:00:00Z,1719.56,-7.9667,-14.4,CH4,asc
1996-09-26T00:00:00Z,1724.5,-7.9667,-14.4,CH4,asc
1996-09-30T00:00:00Z,1724.06,-7.9667,-14.4,CH4,asc
1996-10-03T00:00:00Z,1716.71,-7.9667,-14.4,CH4,asc
1996-10-07T00:00:00Z,1715.08,-7.9667,-14.4,CH4,asc
1996-10-10T00:00:00Z,1720.69,-7.9667,-14.4,CH4,asc
1996-10-14T00:00:00Z,1720.38,-7.9667,-14.4,CH4,asc
1996-10-17T00:00:00Z,1719.1,-7.9667,-14.4,CH4,asc
1996-10-21T00:00:00Z,1712.6,-7.9667,-14.4,CH4,asc
1996-10-24T00:00:00Z,1713.36,-7.9667,-14.4,CH4,asc
1996-10-28T00:00:00Z,1718.66,-7.9667,-14.4,CH4,asc
1996-10-31T00:00:00Z,1714.94,-7.9667,-14.4,CH4,asc
1996-11-07T00:00:00Z,1712.24,-7.9667,-14.4,CH4,asc
1996-11-11T00:00:00Z,1716.53,-7.9667,-14.4,CH4,asc
1996-11-14T00:00:00Z,1722.6,-7.9667,-14.4,CH4,asc
1996-11-18T00:00:00Z,1721.06,-7.9667,-14.4,CH4,asc
1996-11-21T00:00:00Z,1717.3,-7.9667,-14.4,CH4,asc
1996-12-09T00:00:00Z,1710.92,-7.9667,-14.4,CH4,asc
1996-12-12T00:00:00Z,1711.21,-7.9667,-14.4,CH4,asc
1996-12-16T00:00:00Z,1721.66,-7.9667,-14.4,CH4,asc
1996-12-23T00:00:00Z,1706.28,-7.9667,-14.4,CH4,asc
1996-12-26T00:00:00Z,1702.55,-7.9667,-14.4,CH4,asc
1996-12-30T00:00:00Z,1705.8,-7.9667,-14.4,CH4,asc
1997-01-06T00:00:00Z,1712.21,-7.9667,-14.4,CH4,asc
1997-01-09T00:00:00Z,1712.6,-7.9667,-14.4,CH4,asc
1997-01-20T00:00:00Z,1706.06,-7.9667,-14.4,CH4,asc
1997-01-23T00:00:00Z,1699.01,-7.9667,-14.4,CH4,asc
1997-01-27T00:00:00Z,1692.88,-7.9667,-14.4,CH4,asc
1997-01-30T00:00:00Z,1695.75,-7.9667,-14.4,CH4,asc
1997-02-06T00:00:00Z,1703.42,-7.9667,-14.4,CH4,asc
1997-02-10T00:00:00Z,1716.95,-7.9667,-14.4,CH4,asc
1997-02-13T00:00:00Z,1704.03,-7.9667,-14.4,CH4,asc
1997-02-17T00:00:00Z,1693.96,-7.9667,-14.4,CH4,asc
1997-02-20T00:00:00Z,1698.04,-7.9667,-14.4,CH4,asc
1997-02-24T00:00:00Z,1704.59,-7.9667,-14.4,CH4,asc
1997-02-27T00:00:00Z,1693.94,-7.9667,-14.4,CH4,asc
1997-03-03T00:00:00Z,1695.7,-7.9667,-14.4,CH4,asc
1997-03-06T00:00:00Z,1712.99,-7.9667,-14.4,CH4,asc
1997-03-10T00:00:00Z,1719.86,-7.9667,-14.4,CH4,asc
1997-03-13T00:00:00Z,1720.54,-7.9667,-14.4,CH4,asc
1997-03-17T00:00:00Z,1709.76,-7.9667,-14.4,CH4,asc
1997-03-20T00:00:00Z,1704.76,-7.9667,-14.4,CH4,asc
1997-03-25T00:00:00Z,1717.23,-7.9667,-14.4,CH4,asc
1997-03-27T00:00:00Z,1720.31,-7.9667,-14.4,CH4,asc
1997-03-31T00:00:00Z,1718.88,-7.9667,-14.4,CH4,asc
1997-04-03T00:00:00Z,1719.93,-7.9667,-14.4,CH4,asc
1997-04-07T00:00:00Z,1710.13,-7.9667,-14.4,CH4,asc
1997-04-10T00:00:00Z,1707.38,-7.9667,-14.4,CH4,asc
1997-04-14T00:00:00Z,1717.36,-7.9667,-14.4,CH4,asc
1997-04-17T00:00:00Z,1727.19,-7.9667,-14.4,CH4,asc
1997-04-21T00:00:00Z,1727.17,-7.9667,-14.4,CH4,asc
1997-04-24T00:00:00Z,1719.08,-7.9667,-14.4,CH4,asc
1997-05-05T00:00:00Z,1720.85,-7.9667,-14.4,CH4,asc
1997-05-09T00:00:00Z,1725.21,-7.9667,-14.4,CH4,asc
1997-05-12T00:00:00Z,1725.86,-7.9667,-14.4,CH4,asc
1997-05-15T00:00:00Z,1722.7,-7.9667,-14.4,CH4,asc
1997-05-19T00:00:00Z,1723.73,-7.9667,-14.4,CH4,asc
1997-05-22T00:00:00Z,1722.96,-7.9667,-14.4,CH4,asc
1997-05-26T00:00:00Z,1719.31,-7.9667,-14.4,CH4,asc
1997-05-29T00:00:00Z,1724.32,-7.9667,-14.4,CH4,asc
1997-06-02T00:00:00Z,1726.4,-7.9667,-14.4,CH4,asc
1997-06-05T00:00:00Z,1717.68,-7.9667,-14.4,CH4,asc
1997-06-09T00:00:00Z,1723.4,-7.9667,-14.4,CH4,asc
1997-06-12T00:00:00Z,1716.98,-7.9667,-14.4,CH4,asc
1997-06-16T00:00:00Z,1721.84,-7.9667,-14.4,CH4,asc
1997-06-19T00:00:00Z,1727.11,-7.9667,-14.4,CH4,asc
1997-06-23T00:00:00Z,1722.2,-7.9667,-14.4,CH4,asc
1997-06-26T00:00:00Z,1721.48,-7.9667,-14.4,CH4,asc
1997-06-30T00:00:00Z,1737.3,-7.9667,-14.4,CH4,asc
1997-07-03T00:00:00Z,1723.66,-7.9667,-14.4,CH4,asc
1997-07-07T00:00:00Z,1725.84,-7.9667,-14.4,CH4,asc
1997-07-10T00:00:00Z,1728.91,-7.9667,-14.4,CH4,asc
1997-07-14T00:00:00Z,1728.67,-7.9667,-14.4,CH4,asc
1997-07-17T00:00:00Z,1734.61,-7.9667,-14.4,CH4,asc
1997-07-21T00:00:00Z,1722.68,-7.9667,-14.4,CH4,asc
1997-07-24T00:00:00Z,1725.86,-7.9667,-14.4,CH4,asc
1997-07-28T00:00:00Z,1730.24,-7.9667,-14.4,CH4,asc
1997-07-31T00:00:00Z,1716.78,-7.9667,-14.4,CH4,asc
1997-08-04T00:00:00Z,1728.28,-7.9667,-14.4,CH4,asc
1997-08-07T00:00:00Z,1729.81,-7.9667,-14.4,CH4,asc
1997-08-11T00:00:00Z,1726.06,-7.9667,-14.4,CH4,asc
1997-08-14T00:00:00Z,1725.12,-7.9667,-14.4,CH4,asc
1997-08-18T00:00:00Z,1724.05,-7.9667,-14.4,CH4,asc
1997-08-21T00:00:00Z,1725.82,-7.9667,-14.4,CH4,asc
1997-08-25T00:00:00Z,1729.76,-7.9667,-14.4,CH4,asc
1997-09-01T00:00:00Z,1721.39,-7.9667,-14.4,CH4,asc
1997-09-04T00:00:00Z,1726.29,-7.9667,-14.4,CH4,asc
1997-09-08T00:00:00Z,1726.76,-7.9667,-14.4,CH4,asc
1997-09-11T00:00:00Z,1734.74,-7.9667,-14.4,CH4,asc
1997-09-15T00:00:00Z,1730.66,-7.9667,-14.4,CH4,asc
1997-09-18T00:00:00Z,1727.38,-7.9667,-14.4,CH4,asc
1997-09-22T00:00:00Z,1729.54,-7.9667,-14.4,CH4,asc
1997-09-25T00:00:00Z,1729.48,-7.9667,-14.4,CH4,asc
1997-09-29T00:00:00Z,1724.97,-7.9667,-14.4,CH4,asc
1997-10-02T00:00:00Z,1725.18,-7.9667,-14.4,CH4,asc
1997-10-06T00:00:00Z,1729.69,-7.9667,-14.4,CH4,asc
1997-10-09T00:00:00Z,1731.66,-7.9667,-14.4,CH4,asc
1997-10-13T00:00:00Z,1723.18,-7.9667,-14.4,CH4,asc
1997-10-16T00:00:00Z,1729.87,-7.9667,-14.4,CH4,asc
1997-10-20T00:00:00Z,1723.88,-7.9667,-14.4,CH4,asc
1997-10-23T00:00:00Z,1725.9,-7.9667,-14.4,CH4,asc
1997-10-27T00:00:00Z,1724.24,-7.9667,-14.4,CH4,asc
1997-10-30T00:00:00Z,1720.12,-7.9667,-14.4,CH4,asc
1997-11-03T00:00:00Z,1721.41,-7.9667,-14.4,CH4,asc
1997-11-06T00:00:00Z,1719.99,-7.9667,-14.4,CH4,asc
1997-11-10T00:00:00Z,1720.47,-7.9667,-14.4,CH4,asc
1997-11-13T00:00:00Z,1720.68,-7.9667,-14.4,CH4,asc
1997-11-17T00:00:00Z,1719.28,-7.9667,-14.4,CH4,asc
1997-11-20T00:00:00Z,1719.68,-7.9667,-14.4,CH4,asc
1997-11-24T00:00:00Z,1729.32,-7.9667,-14.4,CH4,asc
1997-11-28T00:00:00Z,1724.16,-7.9667,-14.4,CH4,asc
1997-12-22T00:00:00Z,1706.4,-7.9667,-14.4,CH4,asc
1997-12-26T00:00:00Z,1718.73,-7.9667,-14.4,CH4,asc
1997-12-29T00:00:00Z,1714.24,-7.9667,-14.4,CH4,asc
1998-01-05T00:00:00Z,1712.05,-7.9667,-14.4,CH4,asc
1998-01-08T00:00:00Z,1713.33,-7.9667,-14.4,CH4,asc
1998-01-12T00:00:00Z,1714.29,-7.9667,-14.4,CH4,asc
1998-01-15T00:00:00Z,1708.49,-7.9667,-14.4,CH4,asc
1998-01-20T00:00:00Z,1718.95,-7.9667,-14.4,CH4,asc
1998-01-22T00:00:00Z,1704.26,-7.9667,-14.4,CH4,asc
1998-01-26T00:00:00Z,1703.98,-7.9667,-14.4,CH4,asc
1998-01-29T00:00:00Z,1704.47,-7.9667,-14.4,CH4,asc
1998-02-02T00:00:00Z,1706.86,-7.9667,-14.4,CH4,asc
1998-02-05T00:00:00Z,1712.31,-7.9667,-14.4,CH4,asc
1998-02-09T00:00:00Z,1712.4,-7.9667,-14.4,CH4,asc
1998-02-12T00:00:00Z,1715.59,-7.9667,-14.4,CH4,asc
1998-02-20T00:00:00Z,1702.28,-7.9667,-14.4,CH4,asc
1998-02-23T00:00:00Z,1708.8,-7.9667,-14.4,CH4,asc
1998-03-23T00:00:00Z,1725.43,-7.9667,-14.4,CH4,asc
1998-03-26T00:00:00Z,1721.27,-7.9667,-14.4,CH4,asc
1998-03-30T00:00:00Z,1710.46,-7.9667,-14.4,CH4,asc
1998-04-02T00:00:00Z,1709.92,-7.9667,-14.4,CH4,asc
1998-04-06T00:00:00Z,1717.72,-7.9667,-14.4,CH4,asc
1998-04-09T00:00:00Z,1719.26,-7.9667,-14.4,CH4,asc
1998-04-13T00:00:00Z,1728.52,-7.9667,-14.4,CH4,asc
1998-04-16T00:00:00Z,1721.88,-7.9667,-14.4,CH4,asc
1998-04-20T00:00:00Z,1738.16,-7.9667,-14.4,CH4,asc
1998-04-23T00:00:00Z,1731.86,-7.9667,-14.4,CH4,asc
1998-04-30T00:00:00Z,1731.9,-7.9667,-14.4,CH4,asc
1998-05-04T00:00:00Z,1733.39,-7.9667,-14.4,CH4,asc
1998-05-07T00:00:00Z,1733.84,-7.9667,-14.4,CH4,asc
1998-05-11T00:00:00Z,1731.33,-7.9667,-14.4,CH4,asc
1998-05-14T00:00:00Z,1733.44,-7.9667,-14.4,CH4,asc
1998-05-19T00:00:00Z,1737.82,-7.9667,-14.4,CH4,asc
1998-05-21T00:00:00Z,1739.12,-7.9667,-14.4,CH4,asc
1998-05-25T00:00:00Z,1736.7,-7.9667,-14.4,CH4,asc
1998-05-28T00:00:00Z,1730.24,-7.9667,-14.4,CH4,asc
1998-06-09T00:00:00Z,1739.0,-7.9667,-14.4,CH4,asc
1998-06-11T00:00:00Z,1732.95,-7.9667,-14.4,CH4,asc
1998-06-16T00:00:00Z,1738.36,-7.9667,-14.4,CH4,asc
1998-06-22T00:00:00Z,1739.3,-7.9667,-14.4,CH4,asc
1998-06-25T00:00:00Z,1740.02,-7.9667,-14.4,CH4,asc
1998-07-02T00:00:00Z,1739.76,-7.9667,-14.4,CH4,asc
1998-07-06T00:00:00Z,1731.44,-7.9667,-14.4,CH4,asc
1998-07-27T00:00:00Z,1734.89,-7.9667,-14.4,CH4,asc
1998-08-03T00:00:00Z,1733.5,-7.9667,-14.4,CH4,asc
1998-08-07T00:00:00Z,1738.16,-7.9667,-14.4,CH4,asc
1998-08-21T00:00:00Z,1734.74,-7.9667,-14.4,CH4,asc
1998-08-24T00:00:00Z,1740.35,-7.9667,-14.4,CH4,asc
1998-08-27T00:00:00Z,1728.53,-7.9667,-14.4,CH4,asc
1998-09-01T00:00:00Z,1738.93,-7.9667,-14.4,CH4,asc
1998-09-10T00:00:00Z,1741.23,-7.9667,-14.4,CH4,asc
1998-09-14T00:00:00Z,1741.86,-7.9667,-14.4,CH4,asc
1998-09-17T00:00:00Z,1739.78,-7.9667,-14.4,CH4,asc
1998-09-21T00:00:00Z,1740.68,-7.9667,-14.4,CH4,asc
1998-09-24T00:00:00Z,1744.37,-7.9667,-14.4,CH4,asc
1998-09-28T00:00:00Z,1740.38,-7.9667,-14.4,CH4,asc
1998-10-05T00:00:00Z,1732.15,-7.9667,-14.4,CH4,asc
1998-10-08T00:00:00Z,1735.2,-7.9667,-14.4,CH4,asc
1998-10-12T00:00:00Z,1736.96,-7.9667,-14.4,CH4,asc
1998-10-15T00:00:00Z,1735.51,-7.9667,-14.4,CH4,asc
1998-10-19T00:00:00Z,1738.62,-7.9667,-14.4,CH4,asc
1998-10-22T00:00:00Z,1732.28,-7.9667,-14.4,CH4,asc
1998-10-29T00:00:00Z,1737.83,-7.9667,-14.4,CH4,asc
1998-11-02T00:00:00Z,1732.31,-7.9667,-14.4,CH4,asc
1998-11-05T00:00:00Z,1730.36,-7.9667,-14.4,CH4,asc
1998-11-09T00:00:00Z,1732.66,-7.9667,-14.4,CH4,asc
1998-11-13T00:00:00Z,1728.22,-7.9667,-14.4,CH4,asc
1998-11-16T00:00:00Z,1731.87,-7.9667,-14.4,CH4,asc
1998-11-19T00:00:00Z,1727.46,-7.9667,-14.4,CH4,asc
1998-11-23T00:00:00Z,1725.72,-7.9667,-14.4,CH4,asc
1998-11-26T00:00:00Z,1736.76,-7.9667,-14.4,CH4,asc
1998-11-30T00:00:00Z,1734.07,-7.9667,-14.4,CH4,asc
1998-12-10T00:00:00Z,1742.46,-7.9667,-14.4,CH4,asc
1998-12-14T00:00:00Z,1730.03,-7.9667,-14.4,CH4,asc
1998-12-17T00:00:00Z,1722.81,-7.9667,-14.4,CH4,asc
1998-12-22T00:00:00Z,1725.61,-7.9667,-14.4,CH4,asc
1998-12-24T00:00:00Z,1724.3,-7.9667,-14.4,CH4,asc
1998-12-29T00:00:00Z,1733.02,-7.9667,-14.4,CH4,asc
1998-12-31T00:00:00Z,1732.82,-7.9667,-14.4,CH4,asc
1999-01-04T00:00:00Z,1716.6,-7.9667,-14.4,CH4,asc
1999-01-08T00:00:00Z,1730.66,-7.9667,-14.4,CH4,asc
1999-01-11T00:00:00Z,1719.52,-7.9667,-14.4,CH4,asc
1999-01-14T00:00:00Z,1724.08,-7.9667,-14.4,CH4,asc
1999-01-21T00:00:00Z,1719.86,-7.9667,-14.4,CH4,asc
1999-01-25T00:00:00Z,1717.05,-7.9667,-14.4,CH4,asc
1999-01-28T00:00:00Z,1716.34,-7.9667,-14.4,CH4,asc
1999-02-01T00:00:00Z,1721.96,-7.9667,-14.4,CH4,asc
1999-02-04T00:00:00Z,1716.1,-7.9667,-14.4,CH4,asc
1999-02-08T00:00:00Z,1713.72,-7.9667,-14.4,CH4,asc
1999-02-11T00:00:00Z,1724.54,-7.9667,-14.4,CH4,asc
1999-02-15T00:00:00Z,1721.3,-7.9667,-14.4,CH4,asc
1999-02-19T00:00:00Z,1720.12,-7.9667,-14.4,CH4,asc
1999-02-22T00:00:00Z,1721.65,-7.9667,-14.4,CH4,asc
1999-02-25T00:00:00Z,1727.85,-7.9667,-14.4,CH4,asc
1999-03-01T00:00:00Z,1731.18,-7.9667,-14.4,CH4,asc
1999-03-04T00:00:00Z,1719.76,-7.9667,-14.4,CH4,asc
1999-03-08T00:00:00Z,1718.18,-7.9667,-14.4,CH4,asc
1999-03-11T00:00:00Z,1721.55,-7.9667,-14.4,CH4,asc
1999-03-15T00:00:00Z,1718.5,-7.9667,-14.4,CH4,asc
1999-03-18T00:00:00Z,1713.78,-7.9667,-14.4,CH4,asc
1999-03-22T00:00:00Z,1722.98,-7.9667,-14.4,CH4,asc
1999-03-26T00:00:00Z,1727.18,-7.9667,-14.4,CH4,asc
1999-03-29T00:00:00Z,1732.07,-7.9667,-14.4,CH4,asc
1999-04-01T00:00:00Z,1738.6,-7.9667,-14.4,CH4,asc
1999-04-06T00:00:00Z,1734.15,-7.9667,-14.4,CH4,asc
1999-04-08T00:00:00Z,1738.19,-7.9667,-14.4,CH4,asc
1999-04-12T00:00:00Z,1737.86,-7.9667,-14.4,CH4,asc
1999-04-16T00:00:00Z,1742.42,-7.9667,-14.4,CH4,asc
1999-04-19T00:00:00Z,1735.38,-7.9667,-14.4,CH4,asc
1999-04-22T00:00:00Z,1726.85,-7.9667,-14.4,CH4,asc
1999-04-26T00:00:00Z,1727.21,-7.9667,-14.4,CH4,asc
1999-04-29T00:00:00Z,1737.29,-7.9667,-14.4,CH4,asc
1999-05-04T00:00:00Z,1741.74,-7.9667,-14.4,CH4,asc
1999-05-06T00:00:00Z,1738.48,-7.9667,-14.4,CH4,asc
1999-05-10T00:00:00Z,1735.58,-7.9667,-14.4,CH4,asc
1999-05-14T00:00:00Z,1729.25,-7.9667,-14.4,CH4,asc
1999-05-17T00:00:00Z,1745.8,-7.9667,-14.4,CH4,asc
1999-05-20T00:00:00Z,1732.84,-7.9667,-14.4,CH4,asc
1999-05-24T00:00:00Z,1734.06,-7.9667,-14.4,CH4,asc
1999-05-27T00:00:00Z,1740.54,-7.9667,-14.4,CH4,asc
1999-06-03T00:00:00Z,1737.06,-7.9667,-14.4,CH4,asc
1999-06-07T00:00:00Z,1745.53,-7.9667,-14.4,CH4,asc
1999-06-10T00:00:00Z,1746.18,-7.9667,-14.4,CH4,asc
1999-06-15T00:00:00Z,1743.28,-7.9667,-14.4,CH4,asc
1999-06-17T00:00:00Z,1743.6,-7.9667,-14.4,CH4,asc
1999-06-21T00:00:00Z,1736.9,-7.9667,-14.4,CH4,asc
1999-06-24T00:00:00Z,1736.37,-7.9667,-14.4,CH4,asc
1999-06-28T00:00:00Z,1737.73,-7.9667,-14.4,CH4,asc
1999-07-06T00:00:00Z,1744.62,-7.9667,-14.4,CH4,asc
1999-07-08T00:00:00Z,1752.61,-7.9667,-14.4,CH4,asc
1999-07-12T00:00:00Z,1751.75,-7.9667,-14.4,CH4,asc
1999-07-15T00:00:00Z,1745.15,-7.9667,-14.4,CH4,asc
1999-07-20T00:00:00Z,1737.41,-7.9667,-14.4,CH4,asc
1999-07-22T00:00:00Z,1742.26,-7.9667,-14.4,CH4,asc
1999-07-26T00:00:00Z,1747.3,-7.9667,-14.4,CH4,asc
1999-07-29T00:00:00Z,1750.42,-7.9667,-14.4,CH4,asc
1999-08-03T00:00:00Z,1741.43,-7.9667,-14.4,CH4,asc
1999-08-05T00:00:00Z,1747.11,-7.9667,-14.4,CH4,asc
1999-08-09T00:00:00Z,1748.72,-7.9667,-14.4,CH4,asc
1999-08-12T00:00:00Z,1747.97,-7.9667,-14.4,CH4,asc
